note_id,time_onset,time_offset,velocity_onset,velocity_offset,duration,inter_onset_interval,offset_time_duration
P1-553-5,153.4047720909091,153.54834072727274,55.45454545454545,59.36363636363637,0.14356863636363715,0.00864404545454469,-0.15221268181818184
P1-553-6,184.63364384,184.87776416,72.44,57.92,0.24412031999999725,0.19009203999999996,-0.43421235999999724
P1-553-7,184.90333532,185.14170988,69.24,56.4,0.23837456000000296,0.04959303999999392,-0.2879675999999969
P1-553-8,182.3014251666667,182.62391822222222,56.22222222222222,47.888888888888886,0.3224930555555554,0.0045687777777787784,-0.32706183333333416
P1-553-9,184.89358848,185.42457768,74.32,55.0,0.5309891999999952,0.15513256000000866,-0.6861217600000038
P1-554-1,186.99737356000003,188.17730556000004,62.8,43.92,1.179932000000006,0.007162360000005634,-1.1870943600000117
P1-554-10,189.253448,189.5116455652174,79.78260869565217,56.91304347826087,0.25819756521739345,0.005707217391306669,-0.26390478260870015
P1-554-11,189.53255656000002,189.81782696000002,73.84,53.04,0.2852704000000139,0.03146699999999683,-0.31673740000001077
P1-554-12,189.52092732,189.87567196,87.08,57.12,0.35474464000000766,0.21315300000000023,-0.5678976400000079
P1-554-13,149.5909369130435,150.21265291304348,71.47826086956522,50.391304347826086,0.621716000000007,0.12093186956520911,-0.7426478695652162
P1-554-14,187.2414012,187.34608704,64.32,61.52,0.1046858400000039,0.23930855999999864,-0.34399440000000253
P1-554-15,187.48458624,187.59536588,66.24,59.2,0.11077964000000023,0.24318503999999522,-0.3539646799999954
P1-554-16,187.72452116,187.84038008,68.32,62.36,0.11585892000000428,0.23993492000000508,-0.35579384000000935
P1-554-17,187.96589196000002,188.07227880000002,70.2,60.08,0.10638684000000297,0.24137080000000388,-0.34775764000000686
P1-554-18,188.22552996,188.37746159999998,73.52,60.44,0.1519316400000008,0.2400653599999947,-0.39199699999999554
P1-554-19,188.5009896,188.62856236,72.16,61.24,0.12757275999999634,0.028200839999995893,-0.15577359999999224
P1-554-2,186.99003064000001,188.24693276,60.84,56.28,1.2569021200000126,0.07675227999999727,-1.3336544000000097
P1-554-20,188.76085740000002,188.91051027999998,75.64,57.52,0.1496528799999899,0.2542075200000042,-0.4038603999999941
P1-554-21,188.74753913043477,188.86353508695652,76.69565217391305,61.82608695652174,0.11599595652173787,0.06933873913043466,-0.18533469565217253
P1-554-22,188.98694178260868,189.14497113043478,78.17391304347827,57.43478260869565,0.1580293478260819,0.23390056521739172,-0.39192991304347363
P1-554-23,189.5356776,189.67119532,80.28,62.0,0.1355177200000027,0.024270280000000994,-0.1597880000000037
P1-554-24,189.797273,189.98054380000002,78.2,59.04,0.18327080000000628,0.2561459199999985,-0.43941672000000476
P1-554-3,186.98170480000002,188.21930996,76.36,54.4,1.237605160000009,0.1482919200000009,-1.3858970800000099
P1-554-4,188.49827912,188.76135512000002,66.96,54.84,0.2630759999999948,0.008112160000005631,-0.27118816000000046
P1-554-5,188.21738617391304,188.57041034782608,68.95652173913044,61.130434782608695,0.3530241739130313,0.06595960869564729,-0.41898378260867863
P1-554-6,188.48395435999998,188.82227616,78.56,56.6,0.3383217999999802,0.18289224000001006,-0.5212140399999903
P1-554-7,188.7465973478261,189.02186073913043,77.78260869565217,55.56521739130435,0.27526339130435123,0.030442913043479635,-0.30570630434783086
P1-554-8,189.0216342,189.35253788000003,73.92,52.48,0.33090368000000064,0.007075799999998011,-0.3379794799999986
P1-554-9,189.01096872,189.335759,84.44,57.16,0.32479028000000404,0.14952687999999248,-0.4743171599999965
P1-555-1,190.14262636,190.79974984,79.76,49.36,0.6571234800000022,0.04545696000000298,-0.7025804400000051
P1-555-10,190.13512136,190.78273068000001,77.2,52.96,0.6476093200000074,0.14363347999999987,-0.7912428000000072
P1-555-11,190.44875088,190.54494452,64.24,60.32,0.09619364000000794,0.29621963999999457,-0.39241328000000253
P1-555-12,190.69220608,190.7788538,69.48,60.08,0.0866477199999995,0.24166039999999064,-0.32830811999999016
P1-555-13,190.92498608000002,191.1052192,71.72,58.12,0.18023312000000807,0.23278000000000318,-0.4130131200000113
P1-555-14,191.18465080000001,191.77709108,76.68,56.88,0.5924402799999993,0.11313468000000335,-0.7055749600000027
P1-555-15,191.42966444,191.52080988,68.92,61.2,0.09114544000000357,0.23103744000000043,-0.322182880000004
P1-555-16,191.66356964,191.76742652000001,70.64,61.36,0.10385688000000486,0.23390519999999662,-0.33776208000000146
P1-555-17,191.90400256,192.05128467999998,74.36,55.16,0.1472821199999967,0.2404329200000045,-0.38771504000000123
P1-555-18,192.17224212000002,192.59835664000002,78.96,55.84,0.4261145200000051,0.06400656000000651,-0.49012108000001164
P1-555-19,192.42636819999998,192.51785336,71.4,60.8,0.09148516000000441,0.24539323999999182,-0.33687839999999625
P1-555-2,190.13955796000002,190.8060926,70.8,53.6,0.666534640000008,0.014700839999997441,-0.6812354800000054
P1-555-20,192.66300843999997,192.76664848000001,72.84,60.36,0.10364004000000535,0.23664024000000466,-0.34028028000001
P1-555-21,192.90765072,193.2377364,75.52,64.04,0.33008568000000066,0.2446422800000009,-0.5747279600000016
P1-555-3,190.12372992000002,190.82797516,85.6,52.28,0.7042452400000001,0.15146696000000673,-0.8557122000000068
P1-555-4,191.18815152,191.7085024,81.04,51.04,0.5203508800000037,0.027431239999996818,-0.5477821200000006
P1-555-5,191.18823487999998,191.71740728,75.6,54.2,0.5291724000000023,0.009314200000002302,-0.5384866000000046
P1-555-6,191.17456823999999,191.99544708000002,89.28,60.24,0.8208788400000081,0.11917211999999956,-0.9400509600000078
P1-555-7,192.17576552,192.6669988,81.2,51.52,0.4912332800000061,0.033771279999999564,-0.5250045600000057
P1-555-8,192.17197711999998,192.7178536,80.0,57.8,0.5458764800000044,0.02980771999999547,-0.5756841999999999
P1-555-9,192.15994719999998,192.88634955999999,92.4,58.52,0.7264023599999995,0.14938684000000124,-0.8757892000000007
P1-556-1,193.19783804,194.03496592,88.92,56.0,0.8371278799999913,0.1969831199999986,-1.0341109999999898
P1-556-10,194.28332604,195.45308012,87.36,60.52,1.169754080000002,0.19803008000000474,-1.3677841600000067
P1-556-11,195.79268616000002,196.03461008,75.48,63.8,0.24192392000000368,0.007606799999989278,-0.24953071999999296
P1-556-12,195.77676528,196.30491164,89.32,57.08,0.5281463600000046,0.21235811999999882,-0.7405044800000035
P1-556-13,193.20923963999996,193.85835876000002,74.72,50.72,0.6491191200000074,0.07769236000000233,-0.7268114800000097
P1-556-14,193.50930828,193.59901352,69.76,60.76,0.08970524000000538,0.29006859999999934,-0.3797738400000047
P1-556-15,193.75088535999998,193.84650084,73.8,61.24,0.09561548000000457,0.24157707999999828,-0.33719256000000286
P1-556-16,193.99595616,194.22917808,72.4,46.36,0.23322192000000486,0.057433840000003185,-0.29065576000000803
P1-556-17,194.28741980000004,194.82858396,68.16,45.24,0.5411641600000017,0.08549123999999864,-0.6266554000000003
P1-556-18,194.55318956,194.63311796000002,68.12,61.12,0.07992839999999746,0.24565092000001001,-0.32557932000000744
P1-556-19,194.78955928,194.87982016,70.0,60.96,0.09026087999999419,0.23636971999999787,-0.32663059999999206
P1-556-20,195.02706052000002,195.1696964,73.08,54.48,0.1426358799999916,0.23750124000000342,-0.380137119999995
P1-556-21,195.26862703999998,195.49959632000002,78.48,57.28,0.2309692800000002,0.24007079999999292,-0.4710400799999931
P1-556-22,195.51178104,195.62660808,77.8,60.32,0.11482703999999856,0.24315400000000367,-0.35798104000000225
P1-556-23,195.78619372,196.13109528,74.12,57.12,0.3449015599999858,0.06224468000000513,-0.4071462399999909
P1-556-24,196.05919476,196.22290632,70.2,55.0,0.16371156000000142,0.2652041199999984,-0.4289156799999998
P1-556-4,193.21037328,193.74161504,81.84,57.28,0.5312417600000002,0.03111664000000246,-0.5623584000000027
P1-556-5,193.211449,193.91419312,77.56,49.28,0.7027441200000021,0.005796839999996877,-0.708540959999999
P1-556-6,194.00029383999998,194.16366128,77.52,59.04,0.16336744000000508,0.0123045600000016,-0.17567200000000668
P1-556-7,193.98664096000002,194.30804816,84.6,57.24,0.321407200000001,0.1817191999999963,-0.5031263999999973
P1-556-8,194.30150544,195.3238482,73.92,50.88,1.022342760000003,0.008313200000001046,-1.030655960000004
P1-556-9,194.29839656000001,195.28673816000003,75.24,58.88,0.9883416000000108,0.013361159999993077,-1.001702760000004
P1-557-1,196.42206068,197.3488434,82.72,53.32,0.9267827200000056,0.24538803999999786,-1.1721707600000035
P1-557-10,214.27681195238097,214.50418166666665,34.285714285714285,50.95238095238095,0.22736971428570216,0.016222666666677082,-0.24359238095237923
P1-557-11,198.2402364,198.5417152,63.08,55.8,0.30147880000000554,0.20109424000000545,-0.502573040000011
P1-557-12,198.49572476,198.72644728,65.04,59.68,0.23072251999999693,0.1439520800000082,-0.37467460000000513
P1-557-13,278.38739427272725,278.51184545454544,46.45454545454545,43.81818181818182,0.12445118181818028,0.021195181818168797,-0.14564636363634909
P1-557-14,198.78133304,198.94867707999998,44.52,59.72,0.16734403999999542,0.011534240000003991,-0.17887827999999942
P1-557-15,198.75330724,199.05639608,62.4,62.84,0.3030888400000012,0.1697865200000001,-0.4728753600000013
P1-557-16,203.91314447619047,204.10160552380952,42.38095238095238,50.476190476190474,0.18846104761903823,0.011787809523816185,-0.20024885714285443
P1-557-17,199.28120724000001,199.52886824,50.76,55.16,0.2476610000000042,0.03321475999999137,-0.2808757599999956
P1-557-18,199.26106940000003,199.53079244,61.8,58.72,0.2697230399999954,0.22130259999999738,-0.49102563999999277
P1-557-19,196.43849008,197.07604212,60.44,54.04,0.6375520399999884,0.13002480000001712,-0.7675768400000055
P1-557-2,197.29668748,197.67065188,70.52,58.96,0.3739643999999954,0.17748843999999978,-0.5514528399999952
P1-557-20,196.75331408,196.84105028,59.24,58.0,0.08773619999999269,0.2950727599999945,-0.3828089599999872
P1-557-21,197.02543828,197.1236232,56.2,60.8,0.09818491999999523,0.27212420000000637,-0.37030912000000155
P1-557-22,197.30528468,197.43853976,45.36,51.96,0.13325507999999942,0.10905359999999717,-0.2423086799999966
P1-557-23,197.64338619999998,198.00863676,45.44,50.56,0.36525055999999767,0.10452647999999712,-0.46977703999999476
P1-557-24,197.95506304000003,198.02605672,44.52,60.84,0.07099368000000354,0.28839128000000996,-0.3593849600000135
P1-557-25,198.9692997391304,199.20582560869568,44.82608695652174,49.0,0.23652586956522756,0.10209513043477181,-0.3386209999999994
P1-557-26,198.502604,198.59115428,49.8,55.84,0.088550280000007,0.08209291999999593,-0.17064320000000294
P1-557-27,198.76780412,198.97536832000003,45.96,48.64,0.2075641999999961,0.08868919999999861,-0.29625339999999467
P1-557-28,199.00021759999998,199.09551156,49.04,53.8,0.09529395999999807,0.2139422800000068,-0.3092362400000049
P1-557-29,199.28753092,199.55990788,42.04,46.24,0.27237696000000056,0.03343696000000051,-0.30581392000000107
P1-557-30,199.5294694,199.61551039999998,48.92,58.08,0.08604099999999093,0.22742884000000088,-0.31346983999999184
P1-557-5,196.44722736,197.19449340000003,63.68,54.08,0.7472660400000055,0.01134419999999622,-0.7586102400000017
P1-557-6,196.4468086,197.31434276,61.08,59.04,0.8675341599999962,0.012289519999998505,-0.8798236799999947
P1-557-7,197.66421667999998,197.97282908,43.6,61.76,0.3086124000000108,0.015214959999990469,-0.32382736000000123
P1-557-8,197.63487052,198.21143715999997,63.56,51.72,0.5765666399999997,0.2341904000000028,-0.8107570400000025
P1-557-9,198.27851836,198.53420556,38.2,51.04,0.2556872000000072,0.01718263999998953,-0.27286983999999675
P1-558-1,199.81912636,200.42027584,41.48,52.6,0.6011494799999955,0.0399557600000027,-0.6411052399999981
P1-558-11,200.04483504,200.18326824,49.84,53.8,0.1384331999999951,0.21827923999999513,-0.3567124399999902
P1-558-12,200.30585016,200.48894252000002,50.76,53.0,0.1830923600000071,0.26101511999999844,-0.44410748000000555
P1-558-13,200.55777552,200.74897576,48.88,50.92,0.19120023999999033,0.25192536000001026,-0.4431256000000006
P1-558-14,200.85887179999997,200.96751472,47.48,59.48,0.10864291999999792,0.10819335999999695,-0.21683627999999489
P1-558-15,201.12513672,201.22796323999998,62.84,60.76,0.10282651999999658,0.2510303200000006,-0.3538568399999971
P1-558-16,201.36855468,201.46835396000003,67.96,62.64,0.0997992800000047,0.24341795999999805,-0.34321724000000275
P1-558-17,201.61074152,201.72022076000002,65.36,60.0,0.10947923999999645,0.24218684000000137,-0.3516660799999978
P1-558-18,201.86571732000002,201.97534556,58.6,58.32,0.10962824000000027,0.2549758000000024,-0.3646040400000027
P1-558-19,202.10538164000002,202.21889264,54.0,56.2,0.11351100000000286,0.23966431999999854,-0.3531753200000014
P1-558-2,159.57635233333335,160.71479380952383,37.0,41.38095238095238,1.1384414761904753,0.009081190476186305,-1.1475226666666618
P1-558-20,202.36206056,202.4894156,50.92,52.8,0.12735504000000078,0.25667891999999637,-0.3840339599999972
P1-558-21,202.63170756,202.79455572000003,47.6,50.24,0.16284816000000363,0.26964700000000336,-0.432495160000007
P1-558-3,199.81301944000003,200.6762536,45.68,50.0,0.8632341599999921,0.036438120000002384,-0.8996722799999946
P1-558-4,199.79593176000003,200.82242788,59.36,57.0,1.02649612,0.21306432000000272,-1.2395604400000027
P1-558-5,200.86782540000002,201.1656316,40.52,45.92,0.29780619999999985,0.041893799999998434,-0.3396999999999983
P1-558-6,306.03350025000003,306.5802493333333,43.166666666666664,46.333333333333336,0.546749083333323,0.013888833333346598,-0.5606379166666695
P1-558-7,200.84525708,201.49624624,52.76,52.24,0.6509891600000046,0.15957707999999143,-0.810566239999996
P1-559-11,170.91826064,171.05052892,56.44,57.88,0.1322682799999895,0.1633848400000142,-0.29565312000000366
P1-559-12,171.06605027999998,171.18307164,52.08,57.8,0.11702136000000317,0.1477896399999932,-0.26481099999999635
P1-559-13,171.21881216000003,171.42503767999997,58.36,56.76,0.2062255199999946,0.07763372000000418,-0.2838592399999988
P1-559-14,171.36514028,171.48232079999997,55.04,61.44,0.11718051999999916,0.13775119999999613,-0.2549317199999953
P1-559-15,171.51632088,171.60579424,55.8,56.6,0.0894733600000033,0.1382746000000021,-0.2277479600000054
P1-559-17,171.87377103999998,172.00539076,58.48,60.52,0.13161971999999847,0.17413059999999284,-0.30575031999999125
P1-559-18,172.01264724,172.1205938,56.96,59.36,0.10794655999999822,0.13323516000000254,-0.24118172000000077
P1-559-19,172.16653087999998,172.40623716000002,58.0,55.0,0.23970628000000724,0.046083440000002494,-0.28578972000000974
P1-559-2,170.74182664,171.29893284,76.48,54.32,0.557106200000007,0.09044823999998985,-0.6475544399999968
P1-559-20,172.30074671999998,172.42606951999997,55.88,59.52,0.1253228000000054,0.12739003999999465,-0.25271284000000005
P1-559-21,172.44461236000004,172.55494884,59.56,60.24,0.11033647999999703,0.1438656400000137,-0.25420212000001075
P1-559-23,184.99591486956524,185.0735079130435,39.34782608695652,58.34782608695652,0.07759304347826138,0.0468821304347805,-0.12447517391304189
P1-559-24,184.99144617391306,185.07562230434783,38.47826086956522,56.34782608695652,0.0841761304347829,0.03589743478260763,-0.12007356521739053
P1-559-25,170.74175604,170.8539764,51.2,62.48,0.11222036000001151,0.07475855999999619,-0.18697892000000768
P1-559-26,171.21362832,171.52128452,47.4,50.92,0.307656200000003,0.03280660000000543,-0.3404628000000084
P1-559-27,171.21043708000002,171.49876120000002,46.28,47.92,0.28832412000000246,0.05089847999998943,-0.33922259999999194
P1-559-28,171.69021104,172.27921363999997,52.88,43.0,0.5890025999999967,0.09266787999999634,-0.6816704799999931
P1-559-29,172.15071672,172.44639328000002,45.76,48.4,0.29567656000000075,0.06057591999999842,-0.35625247999999915
P1-559-3,186.458984,187.1397631304348,80.52173913043478,48.82608695652174,0.6807791304347753,0.09797704347827621,-0.7787561739130516
P1-559-30,186.92537813043478,187.15799408695653,48.130434782608695,54.82608695652174,0.232615956521743,0.06488165217390797,-0.29749760869565095
P1-559-5,173.21153971428572,173.3394725714286,46.523809523809526,54.23809523809524,0.12793285714286595,0.24130395238095007,-0.369236809523816
P1-559-6,170.13652468,170.24273104,43.4,52.36,0.10620635999999216,0.16002788000000512,-0.2662342399999973
P1-559-7,170.28246928000002,170.53729488000002,45.48,42.08,0.2548255999999997,0.07111543999999621,-0.3259410399999959
P1-559-8,170.43176144,170.67135616,50.04,52.04,0.23959471999999246,0.13557092000000198,-0.37516563999999447
P1-559-9,170.589669,170.85052887999998,53.76,43.12,0.2608598799999944,0.15790756000000625,-0.4187674400000006
P1-560-1,172.63669900000002,173.2132636,80.28,58.76,0.5765646000000016,0.13349687999999585,-0.7100614799999974
P1-560-10,173.41950400000002,173.56699379999998,63.44,58.0,0.1474898000000011,0.12902443999999638,-0.27651423999999747
P1-560-12,188.53816321739131,188.66709795652173,61.73913043478261,57.91304347826087,0.12893473913044232,0.16398639130433915,-0.2929211304347815
P1-560-13,188.69031426086957,188.8001513478261,53.17391304347826,57.47826086956522,0.10983708695651495,0.1521510434782676,-0.26198813043478253
P1-560-14,174.18522420000002,174.37539956,59.08,45.56,0.19017536000000781,0.04564419999999005,-0.23581955999999787
P1-560-15,174.32137708000002,174.51206204000002,52.28,51.84,0.19068495999999668,0.13097760000001477,-0.3216625600000114
P1-560-16,174.47438152000004,174.6759692,55.88,50.44,0.20158767999999122,0.14138051999999682,-0.342968199999988
P1-560-18,174.7681134,174.94185092,64.32,58.04,0.173737520000006,0.14829707999999406,-0.32203460000000006
P1-560-19,174.9122548,175.05260320000002,63.16,53.96,0.14034840000000695,0.14038068000000434,-0.2807290800000113
P1-560-2,198.50335584210526,198.70771836842107,72.15789473684211,58.78947368421053,0.20436252631579052,0.09812784210526448,-0.302490368421055
P1-560-20,175.10994720000002,175.31742788,65.24,57.04,0.2074806800000027,0.047101479999998724,-0.25458216000000145
P1-560-21,175.24805976,175.38957775999998,63.0,61.92,0.14151799999999568,0.13528031999999895,-0.27679831999999466
P1-560-22,175.39579624,175.54540844,66.4,55.56,0.14961220000000366,0.14773647999999803,-0.2973486800000017
P1-560-23,172.64264667999998,173.15079972,52.44,40.2,0.5081530400000025,0.07517847999999593,-0.5833315199999984
P1-560-24,173.13253271999997,173.4703738,41.56,48.8,0.33784108000000546,0.024508559999998097,-0.3623496400000035
P1-560-25,173.12159688,173.44146256,48.12,43.68,0.31986568,0.07006208000000498,-0.38992776000000495
P1-560-26,173.68676012,174.06516104,46.8,43.4,0.378400919999992,0.06333864000000095,-0.4417395599999929
P1-560-27,133.1705729047619,133.35789371428572,44.95238095238095,50.333333333333336,0.18732080952380933,0.05752700000000253,-0.24484780952381183
P1-560-28,174.17776916,174.33664744,44.92,51.48,0.1588782800000062,0.056254479999996186,-0.2151327600000024
P1-560-29,174.61981631999998,174.71578864,61.0,63.24,0.09597232000000051,0.14543479999999634,-0.24140711999999684
P1-560-3,173.68136272,174.806527,76.92,50.32,1.1251642800000028,0.1414845600000065,-1.2666488400000093
P1-560-30,137.27998895652175,137.37393617391305,58.08695652173913,63.65217391304348,0.0939472173913023,0.042802478260869525,-0.13674969565217182
P1-560-31,175.08515016,175.15642464,47.28,60.48,0.0712744800000043,0.008583359999999835,-0.07985784000000415
P1-560-32,175.07878896000003,175.15003252,53.88,59.68,0.0712435600000003,0.02399563999999863,-0.09523919999999894
P1-560-4,175.06836276,175.38626327999998,84.92,58.28,0.3179005200000003,0.08146588000000154,-0.39936640000000184
P1-560-6,172.83224404,172.94433596000002,55.04,59.0,0.11209192000001268,0.17895631999999573,-0.2910482400000084
P1-560-7,172.98056676,173.07397379999998,50.0,52.96,0.09340704000000094,0.1483227200000017,-0.24172976000000265
P1-560-8,173.12016088000001,173.21546452,52.8,62.52,0.09530364000000102,0.06384720000000278,-0.1591508400000038
P1-560-9,173.26000944,173.64789736,58.96,48.6,0.3878879199999929,0.12102483999999918,-0.5089127599999921
P1-561-1,175.57189599999998,176.20361664,83.96,56.08,0.631720640000008,0.0973945199999984,-0.7291151600000064
P1-561-10,176.04087724000001,176.36710503999998,64.56,53.2,0.32622779999999607,0.07319232000001051,-0.3994201200000066
P1-561-11,190.86300839130436,190.92393360869565,61.82608695652174,59.78260869565217,0.06092521739129303,0.12308630434782906,-0.18401152173912208
P1-561-12,215.77629189473683,215.95343905263158,73.26315789473684,58.10526315789474,0.17714715789474922,0.12502542105261624,-0.30217257894736543
P1-561-14,176.88242228,177.03511128,53.92,50.52,0.15268900000000188,0.1920313199999999,-0.34472032000000175
P1-561-15,177.02419043999998,177.15853779999998,64.76,59.08,0.13434736000000444,0.14176815999999903,-0.2761155200000035
P1-561-17,180.44483,180.6073743478261,58.73913043478261,52.56521739130435,0.16254434782607935,0.14328786956521425,-0.3058322173912936
P1-561-18,177.48357015999997,177.62665787999998,63.76,59.08,0.14308772000000416,0.14233031999999807,-0.2854180400000022
P1-561-2,179.941755,180.19451823809524,81.66666666666667,59.904761904761905,0.25276323809522916,0.06075880952381056,-0.31352204761903973
P1-561-20,178.1363856521739,178.3205806521739,48.78260869565217,53.08695652173913,0.18419500000000374,0.15529586956521624,-0.33949086956522
P1-561-21,178.26936960869565,178.3719882173913,57.91304347826087,60.30434782608695,0.10261860869565423,0.13298395652174202,-0.23560256521739625
P1-561-23,182.03972495238096,182.35295638095238,50.666666666666664,44.285714285714285,0.31323142857143593,0.14738799999999755,-0.46061942857143345
P1-561-24,181.54006560869564,181.71483452173914,54.34782608695652,56.73913043478261,0.17476891304346956,0.14977043478261506,-0.3245393478260846
P1-561-25,175.56568136,175.71647104,61.32,63.0,0.15078967999999718,0.08523204000000724,-0.23602172000000443
P1-561-26,176.03733868,176.23818115999998,54.8,53.2,0.20084247999999225,0.04126812000000729,-0.24211059999999954
P1-561-3,176.65301904,177.12686892000002,82.0,59.92,0.47384988000000733,0.1833776799999972,-0.6572275600000046
P1-561-30,176.03925343999998,176.39010828,53.68,47.16,0.3508548399999974,0.03827903999999293,-0.38913387999999033
P1-561-31,176.40490527999998,176.554379,55.4,56.08,0.14947371999999903,0.05246900000000607,-0.2019427200000051
P1-561-32,176.68554048000001,177.06916504,48.0,48.4,0.3836245600000071,0.02504260000000297,-0.4086671600000101
P1-561-33,191.51445282608694,191.82698447826087,42.91304347826087,46.69565217391305,0.3125316521739214,0.05790165217390499,-0.3704333043478264
P1-561-34,177.19229756000001,177.52235852,48.52,46.8,0.33006095999999474,0.020625080000004167,-0.35068603999999887
P1-561-35,177.18847476,177.44334044000004,48.72,47.8,0.25486568000000326,0.031097200000000845,-0.2859628800000041
P1-561-36,177.65508196,177.90474132,48.04,57.88,0.24965936000000163,0.020801119999994774,-0.2704604799999964
P1-561-37,177.64581916,177.86578296,47.52,56.76,0.21996379999999657,0.046511639999997634,-0.26647543999999423
P1-561-38,192.79829356521736,193.1666184347826,41.91304347826087,52.17391304347826,0.36832486956521904,0.04185021739129906,-0.41017508695651805
P1-561-39,178.12540615999998,178.46003528,44.64,51.88,0.3346291200000032,0.011648479999994627,-0.3462775999999978
P1-561-4,177.17052612,177.60888956000002,80.16,58.08,0.43836344000000904,0.12051084000000564,-0.5588742800000147
P1-561-5,177.63264088,177.92955451999998,77.28,60.12,0.2969136399999912,0.10590832000000923,-0.4028219600000004
P1-561-6,178.10987088000002,178.4089358,72.84,56.52,0.2990649199999957,0.13435784000000806,-0.43342276000000374
P1-561-8,175.74516968,175.8805962,66.92,60.32,0.13542651999999783,0.16674688000000035,-0.3021733999999982
P1-561-9,175.89757268000002,175.99478004,60.76,54.12,0.09720736000000382,0.1524029999999916,-0.24961035999999542
P1-562-1,178.62531016,179.29620160000002,64.76,52.16,0.670891440000005,0.12173220000000587,-0.7926236400000108
P1-562-10,179.78389056,179.90230812000001,46.4,56.64,0.1184175599999989,0.17059875999999774,-0.28901631999999666
P1-562-11,179.92354360000002,180.01213876000003,45.8,54.76,0.08859516000000124,0.13965303999999784,-0.22824819999999907
P1-562-12,180.09663704000002,180.24619343999998,45.8,51.32,0.14955639999999748,0.051287600000006144,-0.2008440000000036
P1-562-13,180.24272176,180.40662564,46.52,49.88,0.16390388000000655,0.13874271999999802,-0.3026466000000046
P1-562-14,180.39288580000002,180.60610148,41.76,39.96,0.2132156799999883,0.1501640400000058,-0.36337971999999413
P1-562-16,195.31896930434786,195.43955208695652,41.391304347826086,51.69565217391305,0.12058278260869636,0.14733513043478355,-0.2679179130434799
P1-562-17,180.86654584,180.980547,44.04,52.72,0.11400116000000367,0.15945743999999135,-0.273458599999995
P1-562-18,181.05040548,181.2153656,38.36,48.32,0.16496012000000426,0.10631144000000013,-0.2712715600000044
P1-562-19,181.21949808000002,181.41698660000003,40.08,55.0,0.19748852000000455,0.14992496000000416,-0.3474134800000087
P1-562-2,179.6012842,180.91418596,63.48,43.44,1.3129017600000046,0.12064008000000716,-1.4335418400000117
P1-562-20,181.4140432,181.63877308,39.48,48.24,0.2247298799999934,0.19454511999999752,-0.4192749999999909
P1-562-21,181.7322077826087,182.1781784347826,46.91304347826087,47.869565217391305,0.4459706521739187,0.07579326086955988,-0.5217639130434786
P1-562-22,179.10508303999998,179.41923288,38.6,43.28,0.3141498400000073,0.060207319999997254,-0.3743571600000045
P1-562-23,179.10624332,179.35726492,41.68,52.2,0.2510216000000003,0.07070103999999738,-0.3217226399999976
P1-562-24,179.60303536,180.05856748,42.4,45.92,0.4555321199999949,0.07730676000000607,-0.5328388800000009
P1-562-25,180.0833624,180.25970864,33.88,49.32,0.17634624000000154,0.03832379999999226,-0.21467003999999382
P1-562-26,180.07906644,180.17536548,35.72,56.32,0.0962990399999926,0.09073852000000315,-0.18703755999999574
P1-562-27,180.57154008,180.86098872,40.12,53.52,0.2894486399999937,0.17865427999999672,-0.4681029199999904
P1-562-28,180.59483500000002,180.72018961904763,30.142857142857142,51.04761904761905,0.1253546190476091,0.03097771428572808,-0.15633233333333718
P1-562-29,181.05107963999998,181.15779824,32.24,53.08,0.10671860000000763,0.06612831999999358,-0.1728469200000012
P1-562-4,178.81740323999998,178.93973252,48.56,56.04,0.12232928000001063,0.18443495999998505,-0.3067642399999957
P1-562-5,178.96090336,179.06486396,48.2,53.32,0.10396060000000609,0.1435001200000041,-0.24746072000001018
P1-562-6,179.1157346,179.32702236,49.72,49.36,0.21128775999999067,0.028399400000014906,-0.2396871600000056
P1-562-7,179.26413544,179.39946676,47.24,52.24,0.1353313200000085,0.14392431999998867,-0.2792556399999972
P1-562-8,194.04886556521737,194.18733543478263,50.47826086956522,53.0,0.13846986956522775,0.16435817391304192,-0.3028280434782697
P1-563-1,181.81945159999998,182.61291452,57.08,46.48,0.7934629200000041,0.24775867999999476,-1.0412215999999987
P1-563-11,183.06368084000002,183.20606639999997,47.6,58.2,0.1423855600000058,0.16172431999998943,-0.3041098799999952
P1-563-12,183.20447871999997,183.33468784000002,45.88,55.6,0.13020912000000037,0.14079788000000143,-0.27100700000000183
P1-563-13,198.26304221739133,198.61937895652176,49.73913043478261,44.21739130434783,0.3563367391304375,0.08248752173912961,-0.4388242608695671
P1-563-14,183.52019784,183.80449316000002,49.68,49.8,0.28429532000000896,0.1436189200000095,-0.4279142400000185
P1-563-15,183.66745867999998,183.9602562,52.28,43.36,0.29279751999999676,0.1472608399999966,-0.4400583599999933
P1-563-17,184.00087716000002,184.1409504,51.16,56.6,0.14007323999998852,0.15573656000001315,-0.2958098000000017
P1-563-18,184.14307692,184.28026888,47.84,52.24,0.13719195999999256,0.14219975999999826,-0.27939171999999085
P1-563-19,184.31677,184.72301608,48.72,43.92,0.4062460799999946,0.05388200000000005,-0.46012807999999467
P1-563-2,182.88335932,183.54651828,68.52,52.72,0.6631589599999939,0.12017784000000412,-0.7833367999999978
P1-563-20,184.46843836,184.71408324,49.48,55.48,0.24564488000000176,0.14087679999999914,-0.38652168000000087
P1-563-21,184.63153692,184.99980904,51.16,47.8,0.36827212000000054,0.16309855999999429,-0.5313706799999948
